house,time,rooms amount,squares,price
1,0.35555555555555557,4,0.17074511071601747,0.0478717098328565
1,0.1111111111111111,3,0.1388395021819945,0.048184159012196956
1,0.2222222222222222,2,0.137546468401487,0.047670780003011594
2,0.1111111111111111,7,0.07224826248585746,0.04964124378858606
1,0.17777777777777778,4,0.1853887182802651,0.04940383601867189
1,0.2222222222222222,2,0.14401163730402458,0.049664308839030266
1,0.08888888888888889,3,0.12920640051721352,0.05100977262460473
1,0.4,4,0.20316793276224343,0.050667896401144406
1,0.08888888888888889,2,0.06940358816874091,0.05082065953922602
1,0.08888888888888889,4,0.20413770809762408,0.05259637102845957
2,0.13333333333333333,8,0.07913366736705996,0.05322466496009637
1,0.3333333333333333,4,0.22463229351866823,0.05412943080861316
1,0.3333333333333333,3,0.15015354776143527,0.054020968227676554
1,0.28888888888888886,3,0.16922579602392115,0.054033278120764944
1,0.2,4,0.15176983998706967,0.05616623625959946
1,0.2222222222222222,4,0.23420074349442382,0.05590530040656528
1,0.35555555555555557,2,0.08032972361402943,0.0563377126938714
1,0.4222222222222222,2,0.15080006465168905,0.05673326682728505
1,0.13333333333333333,4,0.27719411669629873,0.05643127164583647
1,0.13333333333333333,4,0.16276062712138356,0.05729423279626562
1,0.1111111111111111,4,0.18086310004848877,0.05690031621743713
1,0.3333333333333333,2,0.10457410699854536,0.05722138985092606
1,0.13333333333333333,5,0.2164215290124455,0.058219424785423884
1,0.2222222222222222,3,0.1316631647001778,0.05887449932239121
1,0.4444444444444444,3,0.1930499434297721,0.05834964613762988
2,0.08888888888888889,8,0.19088411184742204,0.05900843246499021
1,0.3333333333333333,3,0.1308550185873606,0.06060965216081916
1,0.1111111111111111,2,0.10231129788265719,0.060984791447071224
1,0.15555555555555556,2,0.08724745433974464,0.06130560156602921
1,0.13333333333333333,3,0.1287215128495232,0.06182999924710134
1,0.13333333333333333,4,0.20345886536285765,0.062452940069266674
1,0.28888888888888886,3,0.180216583158235,0.0634306392109622
1,0.3333333333333333,5,0.23064490059802817,0.06412630627917482
1,0.08888888888888889,4,0.21031194439954748,0.06418496837825628
2,0.1111111111111111,9,0.21383546145143045,0.06471163981328114
1,0.13333333333333333,5,0.3184095684499758,0.06437283541635296
1,0.15555555555555556,4,0.2021981574268628,0.06475178060533052
1,0.15555555555555556,4,0.2021981574268628,0.06475178060533052
1,0.15555555555555556,3,0.07780830774203977,0.0665523264568589
1,0.24444444444444444,3,0.14562792952965897,0.06689128143351905
1,0.4,2,0.14950703087118153,0.06723637253425689
1,,3,0.16004525618231777,0.06874692440897455
1,0.4222222222222222,2,0.10004848876676903,0.06894617903930131
1,0.3333333333333333,2,0.13108129949894942,0.06851377804547508
1,0.1111111111111111,5,0.3363504121545176,0.07251016413190785
1,0.3111111111111111,4,0.22741231614675939,0.07292064448125282
1,0.3333333333333333,3,0.17504444803620495,0.07378406866435777
1,0.1111111111111111,4,0.21577501212219172,0.07341514832103599
1,0.3333333333333333,3,0.1675125262647487,0.07347374642373136
1,0.26666666666666666,3,0.15109099725230324,0.0746608304472218
1,,2,0.16004525618231777,0.07503958364704111
1,0.4222222222222222,4,0.26588007111685796,0.07439768107212769
1,0.3333333333333333,2,0.1960562469694521,0.07585453997891883
2,0.1111111111111111,8,0.14142556974300954,0.07696130100888421
1,0.28888888888888886,3,0.23064490059802817,0.07604276464387894
1,0.1111111111111111,4,0.3260707935994828,0.0779250112934799
1,0.3111111111111111,4,0.2529497333117828,0.08017998042463484
1,,4,0.3078390172943269,0.08150310570697185
1,0.1111111111111111,3,0.16437691934701795,0.0830070772474025
1,0.2,3,0.18448359463390984,0.08675837223309743
1,0.17777777777777778,2,0.21254242767092293,0.08778858605631681
1,0.2,5,0.32978826571844194,0.0894372722481554
1,0.35555555555555557,3,0.17375141425569743,0.09085679867489836
1,0.1111111111111111,3,0.1773072571520931,0.09059629573859358
1,0.13333333333333333,2,0.10651365766930661,0.09196807709682277
1,0.1111111111111111,3,0.1773072571520931,0.09059629573859358
1,0.13333333333333333,2,0.10651365766930661,0.09196807709682277
1,0.24444444444444444,4,0.22967512526264755,0.09332178888721578
1,0.3333333333333333,4,0.23235817035720063,0.09517532374642373
1,0.1111111111111111,4,0.2396314853725554,0.09714140189730462
1,,4,0.2427994181347988,0.09735134768860111
1,0.4222222222222222,4,0.23711006950056576,0.09863119635597048
1,0.3333333333333333,4,0.23209956360109915,0.10164227525975003
1,0.3333333333333333,4,0.30224664619363184,0.10201776840837223
1,,4,0.3243898496848231,0.10333839030266526
1,0.4,3,0.16550832390496203,0.10510465291371782
1,0.26666666666666666,4,0.2556974300953613,0.11010202906188828
1,0.28888888888888886,5,0.3295619848068531,0.11141017918988104
1,0.044444444444444446,5,0.3147890738645548,0.11233323294684536
1,0.17777777777777778,3,0.23290770971391633,0.1114287757867791
1,0.1111111111111111,4,0.3333441086148376,0.11262140490889926
1,0.17777777777777778,4,0.2784871504768063,0.11601345053455805
1,0.13333333333333333,6,0.38031356069177313,0.11764041183556694
1,0.13333333333333333,3,0.17569096492645872,0.1178933895497666
1,0.3333333333333333,4,0.2956198480685308,0.12073671133865382
1,0.15555555555555556,4,0.2372393728786165,0.12249299804246348
1,0.35555555555555557,4,0.2836592855988363,0.1253258921849119
1,0.35555555555555557,3,0.2348472603846776,0.1261849533202831
1,0.24444444444444444,5,0.32923872636172624,0.12565878632736033
1,0.3333333333333333,4,0.3386132212704057,0.1279287757867791
1,0.1111111111111111,4,0.2713754646840149,0.12846709832856498
1,0.2222222222222222,5,0.378050751575885,0.13293781057069717
1,0.4222222222222222,4,0.3072571520930985,0.1330471427495859
1,0.1111111111111111,4,0.2713754646840149,0.12846709832856498
1,0.2222222222222222,5,0.378050751575885,0.13293781057069717
1,0.4222222222222222,4,0.3072571520930985,0.1330471427495859
1,0.17777777777777778,3,0.33570389526426386,0.13369963107965668
1,0.4,3,0.35057378374010023,0.13592041861165488
1,0.35555555555555557,4,0.3153386132212705,0.13737803041710586
1,,5,0.3742686277679005,0.14356427872308386
1,0.37777777777777777,5,0.40985938257636984,0.1457169101039
1,0.26666666666666666,5,0.38225311136253437,0.15170615118205089
1,0.17777777777777778,5,0.39615322450299023,0.1531386237012498
1,0.3333333333333333,5,0.3287538386940359,0.15257088540882396
1,0.4222222222222222,5,0.4152254727654761,0.15921547959644633
1,0.13333333333333333,4,0.40132535962502025,0.1607438638759223
1,0.4222222222222222,5,0.3828996282527882,0.16306847236861918
1,0.4,4,0.508647163407144,0.17619515133263064
1,0.17777777777777778,4,0.4016486180701471,0.178745256738443
1,0.4,5,0.4918377242605464,0.18892937810570698
1,0.1111111111111111,5,0.33353806368191374,0.1955797319680771
1,0.1111111111111111,5,0.42576369807661235,0.19748991115795814
1,0.17777777777777778,5,0.46371423953450797,0.2075943946694775
1,0.13333333333333333,5,0.40358816874090836,0.2850120463785574
1,0.13333333333333333,4,0.40132535962502025,0.2882848968528836
1,0.35555555555555557,5,0.4491676095037984,0.2936515585002259
1,0.3333333333333333,6,0.6977533538063683,0.355797319680771
1,0.15555555555555556,5,0.48094391465977054,0.36316778346634543
1,0.2,4,0.5160821076450623,0.384731215178437
1,0.17777777777777778,6,0.5532568288346534,0.3991423731365758
1,0.4222222222222222,-1,0.879747858412801,0.40129985694925463
1,0.4222222222222222,-1,0.879747858412801,0.40129985694925463
1,0.17777777777777778,-1,0.6890253757879425,0.44937321186568285
1,0.13333333333333333,6,0.6996929044771296,0.5010371179039301
-1,0.15555555555555556,-1,0.6486827218361081,0.553011323595844
1,0.26666666666666666,4,0.6856311621141102,1.0
1,0.2222222222222222,0,0.0114756748020042,0.0005601566029212468
1,0.4222222222222222,0,0.013091967027638596,0.0007340761933443758
1,0.2222222222222222,0,0.01302731533861322,0.0008348140340310195
1,0.15555555555555556,0,0.012283820914821398,0.0010730688149375093
1,0.26666666666666666,0,0.025602068854048813,0.0012238367715705467
1,0.3333333333333333,0,0.00652982059156296,0.001131023189278723
1,0.3333333333333333,0,0.015193146920963315,0.0014043555187471767
1,0.3333333333333333,0,0.01878131566187167,0.0014782525222105105
1,0.4888888888888889,0,0.01891061903992242,0.001493193796115043
1,0.15555555555555556,0,0.018587360594795547,0.0013311248305978016
1,0.26666666666666666,0,0.030353967997413932,0.0014681523866887517
1,0.26666666666666666,0,0.018264102149668664,0.0013269838879686794
1,0.3111111111111111,0,0.01891061903992242,0.0016090272549314861
1,0.15555555555555556,0,0.014385000808146118,0.0016864929980424635
1,0.15555555555555556,0,0.016712461613059643,0.0016453847312151784
1,0.35555555555555557,0,0.022789720381444965,0.00166014154494805
1,0.3333333333333333,0,0.01878131566187167,0.001706561511820509
1,0.4888888888888889,0,0.015225472765475997,0.001856098479144707
1,0.26666666666666666,0,0.03517051882980444,0.0017667896401144406
1,0.3333333333333333,0,0.012930337805075165,0.0018638006324348743
1,0.15555555555555556,0,0.022822046225957657,0.00187863273603373
1,0.26666666666666666,0,0.032196541134637144,0.001736372534256889
1,0.3111111111111111,0,0.015193146920963315,0.0019015509712392712
1,0.17777777777777778,0,0.009536124131242933,0.0019507604276464388
1,0.35555555555555557,0,0.025052529497333127,0.0020290618882698387
1,0.3333333333333333,0,0.017746888637465656,0.0021045173919590422
1,0.4888888888888889,0,0.02259576531436884,0.0022333270591778347
1,0.4222222222222222,0,0.017068045902699207,0.002250372684836621
1,0.3333333333333333,0,0.016033618878293195,0.0021503538623701248
1,0.15555555555555556,0,0.02482624858574431,0.002214726697786478
1,0.15555555555555556,0,0.016971068369161152,0.00216834814034031
1,0.17777777777777778,0,0.011798933247131084,0.002232344526426743
1,0.26666666666666666,0,0.02311297882657185,0.0021457611805450988
1,0.26666666666666666,0,0.0389849684823016,0.0020941499774130403
1,0.35555555555555557,0,0.024729271052206243,0.0021532901671435026
1,0.26666666666666666,0,0.04234685631162115,0.0021241153440746873
1,0.3333333333333333,0,0.02259576531436884,0.00227820734829092
1,0.3333333333333333,0,0.02269274284790691,0.0023193156151182052
1,0.3111111111111111,0,0.022563439469856148,0.0024003990362897153
1,0.13333333333333333,0,0.01567803458865363,0.0024027631380816143
1,0.35555555555555557,0,0.031226765799256515,0.0023728692967926518
1,0.26666666666666666,0,0.01567803458865363,0.0023949706369522663
1,0.1111111111111111,0,0.01567803458865363,0.002356008131305526
1,0.17777777777777778,0,0.028285113948601916,0.0023780304171058574
1,0.37777777777777777,0,0.00501050589946662,0.00236334889323897
1,0.26666666666666666,0,0.016971068369161152,0.0024145836470411083
1,0.2222222222222222,0,0.008889607240989177,0.0023500225869597952
1,0.26666666666666666,0,0.016324551478907386,0.002425538322541786
1,0.35555555555555557,0,0.030224664619363184,0.0023979822315916277
1,0.4222222222222222,0,0.02540811378697269,0.002572711188074085
1,0.35555555555555557,0,0.03116211411023113,0.002525873362445415
1,0.1111111111111111,0,0.016324551478907386,0.0024806128595091102
1,0.2222222222222222,0,0.026410214966866012,0.002570772474024996
1,0.35555555555555557,0,0.03442702440601261,0.0025598554434573106
1,0.35555555555555557,0,0.033780507515758854,0.0024619786176780607
1,0.3333333333333333,0,0.015290124454501371,0.00274608492696883
1,0.2222222222222222,0,0.0245676418296428,0.002701023942177383
1,0.26666666666666666,0,0.05699046387586875,0.0028248757717211264
1,0.15555555555555556,0,0.029384192662033303,0.0029790694172564373
1,0.26666666666666666,0,0.019557135930176175,0.002831576569793706
1,0.24444444444444444,0,0.01965411346371424,0.003006749736485469
1,0.2222222222222222,0,0.028802327460804925,0.002974702605029363
1,0.24444444444444444,2,0.04671084532083401,0.0029366812227074237
1,0.26666666666666666,0,0.048197834168417664,0.0029076946243035686
1,0.15555555555555556,0,0.029093260061419112,0.0031173769010691163
1,0.3333333333333333,0,0.011023112978826579,0.0030684460171660896
1,0.4888888888888889,0,0.027283012768708585,0.0032848290920042163
1,0.4222222222222222,0,0.029093260061419112,0.0033678098177985245
1,0.15555555555555556,0,0.016777113302085016,0.0033202830898961
1,0.37777777777777777,0,0.009536124131242933,0.003281282939316368
1,0.35555555555555557,0,0.045417811540326494,0.0033232946845354614
1,0.24444444444444444,2,0.05058994666235656,0.0033466345429905135
1,0.24444444444444444,2,0.05058994666235656,0.0033466345429905135
1,0.26666666666666666,0,0.06080491352836592,0.0035522511669929227
1,0.15555555555555556,0,0.03242282204622596,0.00348863123023641
1,0.15555555555555556,0,0.03187328268951027,0.0034932615569944286
1,0.2222222222222222,0,0.03197026022304833,0.003509637102845957
2,0.37777777777777777,1,0.017455956036851464,0.003508782562867038
1,0.17777777777777778,0,0.031194439954743823,0.0037626110525523265
1,0.15555555555555556,0,0.03187328268951027,0.0034932615569944286
1,0.2222222222222222,0,0.03197026022304833,0.003509637102845957
2,0.37777777777777777,1,0.017455956036851464,0.003508782562867038
1,0.17777777777777778,0,0.031194439954743823,0.0037626110525523265
2,0.37777777777777777,1,0.02269274284790691,0.0037002183406113537
1,0.24444444444444444,2,0.05349927266849846,0.003739647643427195
2,0.4,1,0.0,0.0036139135672338504
1,0.35555555555555557,0,0.048003879101341525,0.00369070923053757
1,0.3333333333333333,0,0.027283012768708585,0.003791680469808764
1,0.35555555555555557,0,0.051236463552610315,0.003911308537870802
1,0.35555555555555557,0,0.04292872151284952,0.003832513928625207
1,0.15555555555555556,0,0.023759495716825604,0.0038698991115795815
1,0.15555555555555556,0,0.03442702440601261,0.0038247251919891583
2,0.37777777777777777,1,0.025472765475998065,0.004130183707273001
1,0.15555555555555556,0,0.029416518506545985,0.004017655473573257
1,0.3333333333333333,0,0.027283012768708585,0.004256377051648848
1,0.2222222222222222,0,0.02666882172296752,0.004182385935853034
1,0.35555555555555557,0,0.04671084532083401,0.004312851980123476
1,0.35555555555555557,0,0.05414578955875223,0.004317873814184611
1,0.15555555555555556,0,0.026571844189429455,0.004410292124680018
1,0.2222222222222222,0,0.027961855503475033,0.004426750489384129
1,0.15555555555555556,0,0.03167932762243414,0.004426102996536666
1,,0,0.028931630838855672,0.004396928173467851
1,0.15555555555555556,0,0.01936318086310005,0.004669477488330071
1,0.15555555555555556,0,0.03862938419266204,0.004738744165035386
1,0.15555555555555556,0,0.02172296751252627,0.004753049239572354
1,0.3111111111111111,0,0.027735574591886216,0.004832013251016413
1,0.35555555555555557,2,0.04493292387263618,0.005033259298298449
1,,0,0.032487473735251335,0.005059478994127391
1,0.06666666666666667,0,0.02792952965896234,0.005139963860864328
1,0.06666666666666667,0,0.029545821884596736,0.005127556090950158
2,0.37777777777777777,1,0.032131889445611767,0.005102541032976961
1,0.2222222222222222,2,0.043995474381768235,0.005429302815840988
1,0.26666666666666666,2,0.058154194278325536,0.005387592230085831
1,0.37777777777777777,0,0.016324551478907386,0.005270294383375998
2,0.37777777777777777,1,0.030806529820591563,0.005422330974250866
1,0.26666666666666666,2,0.05324066591239696,0.005408071073633489
1,0.2222222222222222,0,0.01244545013738484,0.005492527480801084
1,0.06666666666666667,0,0.032034911912073714,0.005461519349495558
1,0.2222222222222222,2,0.04031032810732181,0.005482969432314411
1,0.06666666666666667,0,0.023339259738160666,0.005615712995030869
1,,0,0.030224664619363184,0.0055865080560156604
1,,0,0.03539679974139325,0.005601566029212468
1,0.06666666666666667,0,0.03568773234200744,0.005811989911157958
1,0.15555555555555556,0,0.02683045094553095,0.005823671133865381
1,,0,0.031194439954743823,0.0057784972142749585
1,0.26666666666666666,2,0.06597704865039598,0.005971239271194097
1,0.3111111111111111,0,0.03565540649749475,0.006022338503237464
1,0.2222222222222222,2,0.0464845644092452,0.005846709832856498
1,0.35555555555555557,2,0.05220623888799095,0.005903930131004367
1,0.26666666666666666,2,0.06125747535154355,0.005966721879235055
1,0.24444444444444444,0,0.01849038306125748,0.00619216985393766
1,0.35555555555555557,0,0.02789720381444966,0.006023648546905586
1,0.4444444444444444,0,0.019589461774688868,0.006023844300557145
1,0.3111111111111111,0,0.02889930499434298,0.006168686944737239
1,0.26666666666666666,2,0.06746403749797963,0.006179039301310044
2,0.37777777777777777,1,0.039081946015839676,0.0060320433669628064
1,0.3111111111111111,0,0.032810732180378215,0.006023189278723084
1,0.35555555555555557,2,0.05440439631485373,0.006148802891130854
1,0.26666666666666666,2,0.08310974624212059,0.006175124228278874
1,,0,0.0376596088572814,0.006023189278723084
1,0.15555555555555556,0,0.018845967350897046,0.006343171209155248
1,0.28888888888888886,0,0.0382091482139971,0.006252608793856347
1,0.15555555555555556,2,0.04735736221108777,0.006337524469206445
1,0.06666666666666667,0,0.03976078875060611,0.006303625207047131
1,0.1111111111111111,0,0.029254889283982545,0.006331877729257642
1,0.35555555555555557,2,0.06804590269920802,0.006260352356572805
1,0.13333333333333333,0,0.02440601260707936,0.006372534256889023
1,0.15555555555555556,2,0.04548246322935188,0.006579731968077097
1,0.3333333333333333,0,0.028285113948601916,0.006399947297093811
1,0.5111111111111111,0,0.021819945046064337,0.00675726547206746
2,0.24444444444444444,1,0.018264102149668664,0.006761639813281132
1,0.2222222222222222,0,0.033457249070631974,0.0067196205390754405
1,0.4444444444444444,0,0.030353967997413932,0.006588533353410631
1,0.35555555555555557,0,0.02889930499434298,0.006587983737388947
1,0.2222222222222222,0,0.019557135930176175,0.006769315615118205
1,0.37777777777777777,0,0.02860837239372879,0.0065879987953621445
1,0.3111111111111111,0,0.04043963148537256,0.006644323144104803
1,0.37777777777777777,0,0.029190237594957168,0.006588228429453395
1,0.2222222222222222,0,0.013738483917892362,0.006634166541183557
1,0.35555555555555557,2,0.05925327299175691,0.006696099984942027
1,0.15555555555555556,2,0.050816227573945376,0.006691951513326307
2,0.24444444444444444,1,0.01499919185388718,0.00659136801686493
1,0.26666666666666666,2,0.08660093744949088,0.0066060834211715104
1,0.15555555555555556,2,0.050816227573945376,0.006691951513326307
2,0.24444444444444444,1,0.01499919185388718,0.00659136801686493
1,0.26666666666666666,2,0.08660093744949088,0.0066060834211715104
2,0.26666666666666666,1,0.02818813641506385,0.006776087938563469
1,0.1111111111111111,0,0.01810247292710522,0.006833910555639211
1,0.4,0,0.01470825925327299,0.006913013853335341
1,0.6222222222222222,0,0.028511394860190734,0.006833221653365457
1,0.15555555555555556,0,0.031840956844997576,0.006873964764342719
1,0.37777777777777777,0,0.02763859705834815,0.006776584851678964
1,0.3333333333333333,0,0.032390496201713276,0.006776355217587713
1,0.26666666666666666,2,0.09009212865686116,0.006872458967023039
1,0.6222222222222222,0,0.027024406012607086,0.0069392109622044874
1,0.06666666666666667,0,0.04338128333602716,0.006860058726095467
2,0.24444444444444444,1,0.010926135445288513,0.0069038887215780755
1,0.4,0,0.007855180216583164,0.007085672338503237
2,0.044444444444444446,1,0.0331339906255051,0.007145008281885259
1,0.3333333333333333,2,0.042799418134798775,0.006980876374040055
2,0.4222222222222222,1,0.003943753030547926,0.006964312603523566
1,0.4,0,0.031226765799256515,0.006964410480349345
1,0.35555555555555557,0,0.03513819298529174,0.006964689052853486
1,0.3333333333333333,0,0.03681913689995151,0.006964376599909652
1,0.35555555555555557,2,0.06500727331501537,0.007133477638909803
1,0.28888888888888886,0,0.029739776951672868,0.007130025598554434
1,0.37777777777777777,0,0.0315176983998707,0.006964734226773076
2,0.24444444444444444,1,0.01693874252464846,0.007093035687396477
1,0.6222222222222222,0,0.029287215128495237,0.007101874717663002
1,0.6222222222222222,0,0.029287215128495237,0.007101874717663002
1,0.6222222222222222,0,0.033651204137708106,0.007130349344978166
1,0.35555555555555557,2,0.0630353967997414,0.007286124077699142
1,0.24444444444444444,0,0.015031517698399874,0.007336948501731667
1,0.15555555555555556,2,0.05663487958622918,0.007171999698840536
2,0.4666666666666667,1,0.02877000161629223,0.007152537268483662
1,0.4,0,0.025569743009536135,0.007472519198915826
1,0.2,0,0.022789720381444965,0.007427845956934197
2,0.24444444444444444,1,0.0224341360918054,0.007486199367565126
2,0.2,1,0.017876192015516407,0.007520945640716759
1,0.35555555555555557,2,0.026054630677226447,0.0073904156000602315
2,0.1111111111111111,1,0.04367221593664135,0.007419206444812528
1,,0,0.04509455309519962,0.007408522812829393
1,0.4222222222222222,2,0.05359625020203653,0.0075472820358379765
1,0.15555555555555556,2,0.0577016324551479,0.0076008884204186115
1,0.2222222222222222,0,0.03798286730240828,0.007641921397379912
2,0.2,1,0.01849038306125748,0.007643698238217136
1,0.6222222222222222,0,0.03125909164376919,0.007533906791145912
1,0.6222222222222222,0,0.03125909164376919,0.007533906791145912
1,0.35555555555555557,2,0.03775658639081947,0.007585442704411986
1,0.35555555555555557,2,0.03475028285113949,0.007543893991868694
2,0.08888888888888889,1,0.03487958622919025,0.007672138985092607
1,0.35555555555555557,2,0.06733473411992888,0.007604720674597199
1,0.26666666666666666,2,0.09620171326975918,0.0076195226622496615
2,0.044444444444444446,1,0.02763859705834815,0.007555503689203433
2,0.26666666666666666,1,0.032067237756586396,0.007859298298449028
2,0.26666666666666666,1,0.02683045094553095,0.007821928173467852
1,0.4888888888888889,2,0.0536932277355746,0.007766439542237615
1,0.4222222222222222,2,0.05427509293680298,0.007746525372684837
1,0.4888888888888889,0,0.029254889283982545,0.007720911760277067
2,0.26666666666666666,1,0.032067237756586396,0.007859298298449028
2,0.26666666666666666,1,0.02683045094553095,0.007821928173467852
1,0.4888888888888889,2,0.0536932277355746,0.007766439542237615
1,0.4222222222222222,2,0.05427509293680298,0.007746525372684837
1,0.4888888888888889,0,0.029254889283982545,0.007720911760277067
1,0.28888888888888886,0,0.0515597219977372,0.007849819304321638
1,0.15555555555555556,2,0.06070793599482788,0.00784079957837675
1,0.17777777777777778,0,0.01748828188136416,0.007883044722180394
1,0.26666666666666666,0,0.021011798933247137,0.007717440897455203
1,0.26666666666666666,0,0.020106675286891876,0.007717516187321187
1,0.26666666666666666,0,0.02114110231129789,0.00771787757867791
1,0.37777777777777777,0,0.02537578794246,0.0077176253576268635
1,0.28888888888888886,0,0.03426539518344917,0.007726622496611956
1,0.35555555555555557,0,0.03132374333279457,0.007717565125734076
1,0.2,0,0.024761596896718936,0.007807035837976209
1,0.4222222222222222,2,0.05718441894294488,0.008088977563619936
1,0.4,0,0.030774203976078884,0.007950583496461376
1,0.5111111111111111,0,0.0315176983998707,0.008090219846408673
1,0.2,0,0.028155810570551155,0.008003154645384732
1,0.26666666666666666,0,0.03061257475351544,0.007905917783466346
1,0.26666666666666666,0,0.035623080652982066,0.007906154946544196
1,0.26666666666666666,0,0.03319864231453048,0.00790603448275862
1,0.4666666666666667,0,0.027024406012607086,0.007950937358831501
1,0.4666666666666667,0,0.028511394860190734,0.007906008131305526
2,0.1111111111111111,1,0.046322935186681756,0.008001927420569191
2,0.08888888888888889,1,0.032616777113302096,0.007930642975455504
1,0.2,0,0.020526911265556815,0.008064862219545249
1,0.26666666666666666,2,0.09953127525456604,0.00802665261255835
1,0.24444444444444444,0,0.05000808146112818,0.008158477638909803
1,0.6222222222222222,0,0.032746080491352844,0.00813735883150128
1,0.3333333333333333,2,0.05055762081784387,0.008130082065953923
1,0.15555555555555556,2,0.048844351058671416,0.00810721276916127
1,0.15555555555555556,2,0.06442540811378698,0.008181825026351452
1,0.28888888888888886,0,0.03491191207370293,0.008138382773678662
1,0.28888888888888886,0,0.020850169710683698,0.008196657129950309
1,0.2222222222222222,2,0.06390819460158396,0.008232193946694775
1,0.08888888888888889,0,0.01748828188136416,0.00821118054509863
1,0.35555555555555557,2,0.07331501535477615,0.008150033880439693
2,0.4,1,0.03442702440601261,0.008125338804396929
1,0.26666666666666666,3,0.08744140940682076,0.00816330371931938
1,0.35555555555555557,2,0.07105220623888799,0.008173618430959192
2,0.26666666666666666,1,0.040504283174397936,0.008341669176328866
1,0.1111111111111111,0,0.02146436075642476,0.008466213672639663
1,0.1111111111111111,0,0.025569743009536135,0.008335002258695979
1,0.4888888888888889,0,0.039922417973169554,0.008323949706369523
1,0.24444444444444444,0,0.027315338613221277,0.008465852281282939
1,0.3333333333333333,2,0.053111362534346215,0.008355443457310647
1,0.17777777777777778,0,0.02948117019557136,0.00828188525824424
1,0.15555555555555556,2,0.04144173266526589,0.008346822767655474
1,0.26666666666666666,0,0.036754485210926134,0.00828240099382623
1,0.26666666666666666,0,0.03287538386940359,0.008282679566330373
1,0.26666666666666666,0,0.03475028285113949,0.00828221653365457
1,0.26666666666666666,0,0.033812833360271535,0.008282001957536516
1,0.24444444444444444,0,0.022466461936318093,0.008369405962957386
1,0.35555555555555557,2,0.07754970098593827,0.00840306429754555
1,0.4,0,0.01839340552771941,0.008502093058274356
1,0.1111111111111111,0,0.0333925973816066,0.008543269085981027
1,0.15555555555555556,0,0.02214320349119121,0.008607939316368017
1,0.15555555555555556,0,0.015160821076450622,0.008558123776539677
1,0.3333333333333333,2,0.054372070470341045,0.00864523415148321
1,0.15555555555555556,0,0.018328753838694038,0.00849721427495859
2,0.2,1,0.02395345078390174,0.00858797244390905
1,0.1111111111111111,0,0.01794084370454178,0.008640792049390151
2,0.2,1,0.013415225472765479,0.0086165110676103
1,0.17777777777777778,0,0.01499919185388718,0.008552205993073332
1,0.17777777777777778,0,0.01525779860998869,0.00860084701099232
1,0.15555555555555556,2,0.04483594633909811,0.00847914470712242
1,0.28888888888888886,0,0.04490059802812348,0.008658330823671134
1,0.1111111111111111,0,0.02792952965896234,0.008820953169703358
1,0.2,0,0.03200258606756102,0.008792730763439241
1,0.15555555555555556,2,0.06801357685469533,0.008762648697485319
2,0.26666666666666666,1,0.011540326491029587,0.00875952416804698
1,0.4,0,0.03959915952804268,0.008658951965065503
1,0.26666666666666666,0,0.038306125747535155,0.00865882020780003
1,0.24444444444444444,0,0.029578147729109428,0.008833138834512875
1,0.35555555555555557,2,0.034782608695652174,0.008684253124529438
1,0.4,0,0.032131889445611767,0.00886395874115344
1,0.4888888888888889,2,0.05909164376919348,0.008873087637404005
1,0.1111111111111111,0,0.021949248424115084,0.008917038096672188
1,0.15555555555555556,0,0.028931630838855672,0.008982638156904081
1,0.2222222222222222,0,0.033780507515758854,0.008864018973046228
2,0.26666666666666666,1,0.012089865847745275,0.008928474627315164
2,0.26666666666666666,1,0.015096169387425248,0.009028760728805903
1,0.26666666666666666,0,0.03145304671084532,0.008846732419816292
1,0.35555555555555557,2,0.042476159689671895,0.008939598705014306
1,0.24444444444444444,0,0.01839340552771941,0.009109923204336696
1,0.4,0,0.03284305802489091,0.009050120463785574
1,0.15555555555555556,2,0.06558913851624375,0.009186492998042464
1,0.15555555555555556,2,0.0702763859705835,0.009128933895497666
1,0.35555555555555557,0,0.026959754323581712,0.00903556693269086
2,0.37777777777777777,7,0.05805721674478747,0.009214162023791597
1,0.24444444444444444,0,0.027315338613221277,0.009043434723686192
1,0.15555555555555556,2,0.06077258768385324,0.009155812377653968
1,0.26666666666666666,2,0.10887344431873283,0.009168988104201175
1,0.15555555555555556,2,0.05812186843381283,0.00919910405059479
1,0.2,0,0.01567803458865363,0.009210679867489836
1,0.24444444444444444,0,0.01849038306125748,0.009332141243788585
1,0.24444444444444444,0,0.01593664134475514,0.009393543893991869
1,0.26666666666666666,0,0.05430741878131566,0.00924547131456106
1,0.1111111111111111,0,0.03468563116211411,0.009238495708477639
1,0.15555555555555556,2,0.055632778406335875,0.009372082517693118
2,0.2,1,0.013188944561176662,0.009407946845354615
2,0.2,1,0.028446743171165346,0.009359994729709381
1,0.35555555555555557,2,0.06752868918700503,0.009403357928022889
1,0.28888888888888886,0,0.034103765960885726,0.009352093058274356
1,0.3333333333333333,2,0.05217391304347827,0.009389945038397832
2,0.06666666666666667,1,0.029254889283982545,0.00931872458967023
2,0.06666666666666667,1,0.02563439469856151,0.009237336244541485
2,0.4,1,0.024082754161952487,0.009344763589820811
1,0.2222222222222222,0,0.020235978664942623,0.009457717211263364
1,0.15555555555555556,0,0.04464199127202199,0.009454148471615721
1,0.2222222222222222,0,0.03087118150961694,0.00950877126938714
1,0.15555555555555556,0,0.04464199127202199,0.009454148471615721
